REF_AREA,REF_AREA_LABEL,TIME_PERIOD,OBS_VALUE
YEM,"Yemen, Rep.",2006-07-01,14.902558
YEM,"Yemen, Rep.",2006-08-01,12.501928
YEM,"Yemen, Rep.",2006-09-01,11.800193
YEM,"Yemen, Rep.",2006-10-01,13.844967
YEM,"Yemen, Rep.",2006-11-01,12.141182
YEM,"Yemen, Rep.",2006-12-01,15.263892
YEM,"Yemen, Rep.",2007-01-01,15.021749
YEM,"Yemen, Rep.",2007-02-01,14.149513
YEM,"Yemen, Rep.",2007-03-01,12.860717
YEM,"Yemen, Rep.",2007-04-01,11.295554
YEM,"Yemen, Rep.",2007-05-01,9.812168
YEM,"Yemen, Rep.",2007-06-01,11.05739
YEM,"Yemen, Rep.",2007-07-01,14.660575
YEM,"Yemen, Rep.",2007-08-01,17.005664
YEM,"Yemen, Rep.",2007-09-01,16.290351
YEM,"Yemen, Rep.",2007-10-01,13.076632
YEM,"Yemen, Rep.",2007-11-01,17.156505
YEM,"Yemen, Rep.",2007-12-01,16.501528
YEM,"Yemen, Rep.",2008-01-01,20.362982
YEM,"Yemen, Rep.",2008-02-01,25.677134
YEM,"Yemen, Rep.",2008-03-01,34.333299
YEM,"Yemen, Rep.",2008-04-01,31.232786
YEM,"Yemen, Rep.",2008-05-01,30.665509
YEM,"Yemen, Rep.",2008-06-01,26.484058
YEM,"Yemen, Rep.",2008-07-01,23.625723
YEM,"Yemen, Rep.",2008-08-01,26.808498
YEM,"Yemen, Rep.",2008-09-01,22.422917
YEM,"Yemen, Rep.",2008-10-01,19.636082
YEM,"Yemen, Rep.",2008-11-01,16.036173
YEM,"Yemen, Rep.",2008-12-01,13.244211
YEM,"Yemen, Rep.",2009-01-01,7.395231
YEM,"Yemen, Rep.",2009-02-01,3.044383
YEM,"Yemen, Rep.",2009-03-01,-0.898163
YEM,"Yemen, Rep.",2009-04-01,1.220437
YEM,"Yemen, Rep.",2009-05-01,-0.586975
YEM,"Yemen, Rep.",2009-06-01,0.899756
YEM,"Yemen, Rep.",2009-07-01,2.288457
YEM,"Yemen, Rep.",2009-08-01,-0.114041
YEM,"Yemen, Rep.",2009-09-01,0.75625
YEM,"Yemen, Rep.",2009-10-01,1.579497
YEM,"Yemen, Rep.",2009-11-01,7.058183
YEM,"Yemen, Rep.",2009-12-01,7.434381
YEM,"Yemen, Rep.",2010-01-01,7.914111
YEM,"Yemen, Rep.",2010-02-01,8.640559
YEM,"Yemen, Rep.",2010-03-01,7.580146
YEM,"Yemen, Rep.",2010-04-01,11.582496
YEM,"Yemen, Rep.",2010-05-01,14.021594
YEM,"Yemen, Rep.",2010-06-01,12.939829
YEM,"Yemen, Rep.",2010-07-01,12.866034
YEM,"Yemen, Rep.",2010-08-01,12.390409
YEM,"Yemen, Rep.",2010-09-01,11.62587
YEM,"Yemen, Rep.",2010-10-01,10.677072
YEM,"Yemen, Rep.",2010-11-01,8.237164
YEM,"Yemen, Rep.",2010-12-01,8.707774
YEM,"Yemen, Rep.",2011-01-01,9.697164
YEM,"Yemen, Rep.",2011-02-01,11.895964
YEM,"Yemen, Rep.",2011-03-01,12.432101
YEM,"Yemen, Rep.",2011-04-01,10.457275
YEM,"Yemen, Rep.",2011-05-01,10.522065
YEM,"Yemen, Rep.",2011-06-01,14.65408
YEM,"Yemen, Rep.",2011-07-01,17.292202
YEM,"Yemen, Rep.",2011-08-01,16.387183
YEM,"Yemen, Rep.",2011-09-01,16.93337
YEM,"Yemen, Rep.",2011-10-01,17.820228
YEM,"Yemen, Rep.",2011-11-01,21.069255
YEM,"Yemen, Rep.",2011-12-01,20.644275
YEM,"Yemen, Rep.",2012-01-01,22.519108
YEM,"Yemen, Rep.",2012-02-01,13.891155
YEM,"Yemen, Rep.",2012-03-01,12.166362
YEM,"Yemen, Rep.",2012-04-01,11.598558
YEM,"Yemen, Rep.",2012-05-01,10.429653
YEM,"Yemen, Rep.",2012-06-01,7.476196
YEM,"Yemen, Rep.",2012-07-01,7.937671
YEM,"Yemen, Rep.",2012-08-01,8.44945
YEM,"Yemen, Rep.",2012-09-01,9.499436
YEM,"Yemen, Rep.",2012-10-01,8.398734
YEM,"Yemen, Rep.",2012-11-01,6.144646
YEM,"Yemen, Rep.",2012-12-01,7.030348
YEM,"Yemen, Rep.",2013-01-01,6.6954
YEM,"Yemen, Rep.",2013-02-01,14.307243
YEM,"Yemen, Rep.",2013-03-01,15.759458
YEM,"Yemen, Rep.",2013-04-01,16.325843
YEM,"Yemen, Rep.",2013-05-01,16.642838
YEM,"Yemen, Rep.",2013-06-01,15.139137
YEM,"Yemen, Rep.",2013-07-01,11.696829
YEM,"Yemen, Rep.",2013-08-01,9.660132
YEM,"Yemen, Rep.",2013-09-01,7.923638
YEM,"Yemen, Rep.",2013-10-01,8.514276
YEM,"Yemen, Rep.",2013-11-01,7.785913
YEM,"Yemen, Rep.",2013-12-01,6.212013
YEM,"Yemen, Rep.",2014-01-01,4.965337
YEM,"Yemen, Rep.",2014-02-01,4.436987
YEM,"Yemen, Rep.",2014-03-01,4.764821
YEM,"Yemen, Rep.",2014-04-01,4.433808
YEM,"Yemen, Rep.",2014-05-01,1.299126
YEM,"Yemen, Rep.",2014-06-01,1.767554
YEM,"Yemen, Rep.",2014-07-01,0.946565
YEM,"Yemen, Rep.",2014-08-01,2.634219
YEM,"Yemen, Rep.",2014-09-01,-2.258323
YEM,"Yemen, Rep.",2014-10-01,-0.967972
YEM,"Yemen, Rep.",2014-11-01,-0.906206
YEM,"Yemen, Rep.",2014-12-01,1.416444
YEM,"Yemen, Rep.",2015-01-01,3.478466
YEM,"Yemen, Rep.",2015-02-01,3.82537
YEM,"Yemen, Rep.",2015-03-01,4.77975
YEM,"Yemen, Rep.",2015-04-01,5.640975
YEM,"Yemen, Rep.",2015-05-01,10.079057
YEM,"Yemen, Rep.",2015-06-01,11.742478
YEM,"Yemen, Rep.",2015-07-01,13.159894
YEM,"Yemen, Rep.",2015-08-01,12.003601
YEM,"Yemen, Rep.",2015-09-01,19.14198
YEM,"Yemen, Rep.",2015-10-01,18.767227
YEM,"Yemen, Rep.",2015-11-01,18.974434
YEM,"Yemen, Rep.",2015-12-01,19.250812
YEM,"Yemen, Rep.",2016-01-01,18.94686
YEM,"Yemen, Rep.",2016-02-01,18.652357
YEM,"Yemen, Rep.",2016-03-01,18.366869
YEM,"Yemen, Rep.",2016-04-01,18.089989
YEM,"Yemen, Rep.",2016-05-01,17.821332
YEM,"Yemen, Rep.",2016-06-01,17.560539
YEM,"Yemen, Rep.",2016-07-01,17.307268
YEM,"Yemen, Rep.",2016-08-01,17.061199
YEM,"Yemen, Rep.",2016-09-01,16.822029
YEM,"Yemen, Rep.",2016-10-01,16.589472
YEM,"Yemen, Rep.",2016-11-01,15.156201
YEM,"Yemen, Rep.",2016-12-01,12.741383
YEM,"Yemen, Rep.",2017-01-01,11.280298
YEM,"Yemen, Rep.",2017-02-01,11.909109
YEM,"Yemen, Rep.",2017-03-01,10.768061
YEM,"Yemen, Rep.",2017-04-01,9.696445
YEM,"Yemen, Rep.",2017-05-01,8.651843
YEM,"Yemen, Rep.",2017-06-01,7.635928
ZMB,Zambia,2001-01-01,25.587245
ZMB,Zambia,2001-02-01,24.872139
ZMB,Zambia,2001-03-01,24.592706
ZMB,Zambia,2001-04-01,21.182994
ZMB,Zambia,2001-05-01,19.019894
ZMB,Zambia,2001-06-01,17.34852
ZMB,Zambia,2001-07-01,14.720595
ZMB,Zambia,2001-08-01,14.479419
ZMB,Zambia,2001-09-01,14.981761
ZMB,Zambia,2001-10-01,14.735675
ZMB,Zambia,2001-11-01,15.23117
ZMB,Zambia,2001-12-01,16.041464
ZMB,Zambia,2002-01-01,16.850037
ZMB,Zambia,2002-02-01,16.494435
ZMB,Zambia,2002-03-01,15.521559
ZMB,Zambia,2002-04-01,15.302284
ZMB,Zambia,2002-05-01,17.933077
ZMB,Zambia,2002-06-01,20.178681
ZMB,Zambia,2002-07-01,20.053105
ZMB,Zambia,2002-08-01,20.299048
ZMB,Zambia,2002-09-01,20.411689
ZMB,Zambia,2002-10-01,20.381618
ZMB,Zambia,2002-11-01,21.648647
ZMB,Zambia,2002-12-01,22.778346
ZMB,Zambia,2003-01-01,24.339409
ZMB,Zambia,2003-02-01,21.899174
ZMB,Zambia,2003-03-01,19.970556
ZMB,Zambia,2003-04-01,20.031696
ZMB,Zambia,2003-05-01,18.516056
ZMB,Zambia,2003-06-01,15.754568
ZMB,Zambia,2003-07-01,13.712103
ZMB,Zambia,2003-08-01,14.52868
ZMB,Zambia,2003-09-01,16.633721
ZMB,Zambia,2003-10-01,17.572256
ZMB,Zambia,2003-11-01,16.016576
ZMB,Zambia,2003-12-01,15.452534
ZMB,Zambia,2004-01-01,12.464022
ZMB,Zambia,2004-02-01,12.887561
ZMB,Zambia,2004-03-01,15.943302
ZMB,Zambia,2004-04-01,16.317252
ZMB,Zambia,2004-05-01,16.884269
ZMB,Zambia,2004-06-01,18.695429
ZMB,Zambia,2004-07-01,19.857881
ZMB,Zambia,2004-08-01,18.65331
ZMB,Zambia,2004-09-01,15.654952
ZMB,Zambia,2004-10-01,16.046567
ZMB,Zambia,2004-11-01,16.831567
ZMB,Zambia,2004-12-01,16.313752
ZMB,Zambia,2005-01-01,17.870257
ZMB,Zambia,2005-02-01,18.29914
ZMB,Zambia,2005-03-01,15.97966
ZMB,Zambia,2005-04-01,17.980456
ZMB,Zambia,2005-05-01,19.141091
ZMB,Zambia,2005-06-01,19.255733
ZMB,Zambia,2005-07-01,18.669829
ZMB,Zambia,2005-08-01,20.348402
ZMB,Zambia,2005-09-01,20.707607
ZMB,Zambia,2005-10-01,18.823043
ZMB,Zambia,2005-11-01,18.247807
ZMB,Zambia,2005-12-01,17.539395
ZMB,Zambia,2006-01-01,12.763145
ZMB,Zambia,2006-02-01,10.219114
ZMB,Zambia,2006-03-01,10.942164
ZMB,Zambia,2006-04-01,8.29192
ZMB,Zambia,2006-05-01,5.561624
ZMB,Zambia,2006-06-01,5.297533
ZMB,Zambia,2006-07-01,4.269234
ZMB,Zambia,2006-08-01,0.44401
ZMB,Zambia,2006-09-01,1.461139
ZMB,Zambia,2006-10-01,1.027069
ZMB,Zambia,2006-11-01,0.809958
ZMB,Zambia,2006-12-01,-0.233158
ZMB,Zambia,2007-01-01,1.02972
ZMB,Zambia,2007-02-01,4.170544
ZMB,Zambia,2007-03-01,4.86841
ZMB,Zambia,2007-04-01,5.481431
ZMB,Zambia,2007-05-01,5.665258
ZMB,Zambia,2007-06-01,4.798415
ZMB,Zambia,2007-07-01,6.664344
ZMB,Zambia,2007-08-01,7.912651
ZMB,Zambia,2007-09-01,6.176802
ZMB,Zambia,2007-10-01,5.643146
ZMB,Zambia,2007-11-01,5.192828
ZMB,Zambia,2007-12-01,5.884317
ZMB,Zambia,2008-01-01,6.902552
ZMB,Zambia,2008-02-01,9.054734
ZMB,Zambia,2008-03-01,9.084349
ZMB,Zambia,2008-04-01,9.764744
ZMB,Zambia,2008-05-01,11.653338
ZMB,Zambia,2008-06-01,15.643239
ZMB,Zambia,2008-07-01,14.170206
ZMB,Zambia,2008-08-01,16.270687
ZMB,Zambia,2008-09-01,16.194134
ZMB,Zambia,2008-10-01,17.550155
ZMB,Zambia,2008-11-01,18.483679
ZMB,Zambia,2008-12-01,20.487151
ZMB,Zambia,2009-01-01,21.323928
ZMB,Zambia,2009-02-01,16.315437
ZMB,Zambia,2009-03-01,13.921352
ZMB,Zambia,2009-04-01,15.913095
ZMB,Zambia,2009-05-01,16.108756
ZMB,Zambia,2009-06-01,14.060279
ZMB,Zambia,2009-07-01,14.929537
ZMB,Zambia,2009-08-01,14.635006
ZMB,Zambia,2009-09-01,13.866817
ZMB,Zambia,2009-10-01,12.286666
ZMB,Zambia,2009-11-01,11.114881
ZMB,Zambia,2009-12-01,8.03402
ZMB,Zambia,2010-01-01,6.805229
ZMB,Zambia,2010-02-01,7.474965
ZMB,Zambia,2010-03-01,9.615397
ZMB,Zambia,2010-04-01,8.57503
ZMB,Zambia,2010-05-01,8.053496
ZMB,Zambia,2010-06-01,6.008356
ZMB,Zambia,2010-07-01,6.185271
ZMB,Zambia,2010-08-01,4.269947
ZMB,Zambia,2010-09-01,4.838412
ZMB,Zambia,2010-10-01,4.445153
ZMB,Zambia,2010-11-01,3.976237
ZMB,Zambia,2010-12-01,4.357851
ZMB,Zambia,2011-01-01,4.2325
ZMB,Zambia,2011-02-01,4.291027
ZMB,Zambia,2011-03-01,4.117592
ZMB,Zambia,2011-04-01,3.734479
ZMB,Zambia,2011-05-01,3.48783
ZMB,Zambia,2011-06-01,3.811406
ZMB,Zambia,2011-07-01,5.029558
ZMB,Zambia,2011-08-01,5.775219
ZMB,Zambia,2011-09-01,6.063178
ZMB,Zambia,2011-10-01,6.25947
ZMB,Zambia,2011-11-01,5.97029
ZMB,Zambia,2011-12-01,5.332095
ZMB,Zambia,2012-01-01,6.090951
ZMB,Zambia,2012-02-01,5.522538
ZMB,Zambia,2012-03-01,6.41629
ZMB,Zambia,2012-04-01,6.399064
ZMB,Zambia,2012-05-01,6.839686
ZMB,Zambia,2012-06-01,7.070982
ZMB,Zambia,2012-07-01,6.316448
ZMB,Zambia,2012-08-01,7.324471
ZMB,Zambia,2012-09-01,7.530228
ZMB,Zambia,2012-10-01,8.190001
ZMB,Zambia,2012-11-01,7.976222
ZMB,Zambia,2012-12-01,8.439898
ZMB,Zambia,2013-01-01,7.611708
ZMB,Zambia,2013-02-01,6.689195
ZMB,Zambia,2013-03-01,6.012416
ZMB,Zambia,2013-04-01,6.141093
ZMB,Zambia,2013-05-01,6.266869
ZMB,Zambia,2013-06-01,7.061214
ZMB,Zambia,2013-07-01,7.12605
ZMB,Zambia,2013-08-01,6.824605
ZMB,Zambia,2013-09-01,6.54816
ZMB,Zambia,2013-10-01,5.881384
ZMB,Zambia,2013-11-01,5.99014
ZMB,Zambia,2013-12-01,6.189005
ZMB,Zambia,2014-01-01,5.898447
ZMB,Zambia,2014-02-01,7.496142
ZMB,Zambia,2014-03-01,7.564576
ZMB,Zambia,2014-04-01,7.578897
ZMB,Zambia,2014-05-01,7.960949
ZMB,Zambia,2014-06-01,7.805457
ZMB,Zambia,2014-07-01,6.871666
ZMB,Zambia,2014-08-01,6.909968
ZMB,Zambia,2014-09-01,6.890665
ZMB,Zambia,2014-10-01,7.133966
ZMB,Zambia,2014-11-01,7.333902
ZMB,Zambia,2014-12-01,7.451941
ZMB,Zambia,2015-01-01,7.355623
ZMB,Zambia,2015-02-01,7.577818
ZMB,Zambia,2015-03-01,7.233947
ZMB,Zambia,2015-04-01,7.126454
ZMB,Zambia,2015-05-01,7.197471
ZMB,Zambia,2015-06-01,7.130282
ZMB,Zambia,2015-07-01,7.861127
ZMB,Zambia,2015-08-01,7.838998
ZMB,Zambia,2015-09-01,8.130672
ZMB,Zambia,2015-10-01,16.207973
ZMB,Zambia,2015-11-01,23.40195
ZMB,Zambia,2015-12-01,24.796864
ZMB,Zambia,2016-01-01,25.906002
ZMB,Zambia,2016-02-01,26.371234
ZMB,Zambia,2016-03-01,26.239655
ZMB,Zambia,2016-04-01,26.55418
ZMB,Zambia,2016-05-01,25.773267
ZMB,Zambia,2016-06-01,25.328677
ZMB,Zambia,2016-07-01,24.777135
ZMB,Zambia,2016-08-01,24.102322
ZMB,Zambia,2016-09-01,23.430681
ZMB,Zambia,2016-10-01,15.609573
ZMB,Zambia,2016-11-01,9.206907
ZMB,Zambia,2016-12-01,7.761723
ZMB,Zambia,2017-01-01,7.353272
ZMB,Zambia,2017-02-01,7.413582
ZMB,Zambia,2017-03-01,6.732041
ZMB,Zambia,2017-04-01,6.054314
ZMB,Zambia,2017-05-01,5.905447
ZMB,Zambia,2017-06-01,5.780473
ZMB,Zambia,2017-07-01,5.328316
ZMB,Zambia,2017-08-01,5.139501
ZMB,Zambia,2017-09-01,5.009519
ZMB,Zambia,2017-10-01,4.897033
ZMB,Zambia,2017-11-01,4.845107
ZMB,Zambia,2017-12-01,4.817681
ZMB,Zambia,2018-01-01,4.571638
ZMB,Zambia,2018-02-01,4.584023
ZMB,Zambia,2018-03-01,5.760297
ZMB,Zambia,2018-04-01,6.548508
ZMB,Zambia,2018-05-01,6.894244
ZMB,Zambia,2018-06-01,7.540933
ZMB,Zambia,2018-07-01,8.092994
ZMB,Zambia,2018-08-01,8.312642
ZMB,Zambia,2018-09-01,8.551746
ZMB,Zambia,2018-10-01,8.259906
ZMB,Zambia,2018-11-01,8.439832
ZMB,Zambia,2018-12-01,8.085149
ZMB,Zambia,2019-01-01,8.182683
ZMB,Zambia,2019-02-01,7.697635
ZMB,Zambia,2019-03-01,8.218643
ZMB,Zambia,2019-04-01,8.331721
ZMB,Zambia,2019-05-01,9.084341
ZMB,Zambia,2019-06-01,9.202248
ZMB,Zambia,2019-07-01,9.34087
ZMB,Zambia,2019-08-01,10.296576
ZMB,Zambia,2019-09-01,12.415899
ZMB,Zambia,2019-10-01,13.322228
ZMB,Zambia,2019-11-01,13.501155
ZMB,Zambia,2019-12-01,15.24607
ZMB,Zambia,2020-01-01,15.354349
ZMB,Zambia,2020-02-01,15.94396
ZMB,Zambia,2020-03-01,15.229548
ZMB,Zambia,2020-04-01,17.037897
ZMB,Zambia,2020-05-01,17.459266
ZMB,Zambia,2020-06-01,16.317016
ZMB,Zambia,2020-07-01,16.143871
ZMB,Zambia,2020-08-01,15.54016
ZMB,Zambia,2020-09-01,13.998896
ZMB,Zambia,2020-10-01,14.595321
ZMB,Zambia,2020-11-01,16.762886
ZMB,Zambia,2020-12-01,20.194845
ZMB,Zambia,2021-01-01,25.585875
ZMB,Zambia,2021-02-01,27.320629
ZMB,Zambia,2021-03-01,27.787562
ZMB,Zambia,2021-04-01,27.223494
ZMB,Zambia,2021-05-01,28.513966
ZMB,Zambia,2021-06-01,31.209589
ZMB,Zambia,2021-07-01,31.183282
ZMB,Zambia,2021-08-01,31.56948
ZMB,Zambia,2021-09-01,29.631009
ZMB,Zambia,2021-10-01,28.067732
ZMB,Zambia,2021-11-01,25.390389
ZMB,Zambia,2021-12-01,19.898683
ZMB,Zambia,2022-01-01,16.947853
ZMB,Zambia,2022-02-01,16.037589
ZMB,Zambia,2022-03-01,15.273652
ZMB,Zambia,2022-04-01,14.068589
ZMB,Zambia,2022-05-01,12.312058
ZMB,Zambia,2022-06-01,11.939137
ZMB,Zambia,2022-07-01,11.984588
ZMB,Zambia,2022-08-01,11.350689
ZMB,Zambia,2022-09-01,12.083872
ZMB,Zambia,2022-10-01,12.174461
ZMB,Zambia,2022-11-01,12.1415
ZMB,Zambia,2022-12-01,11.928905
ZMB,Zambia,2023-01-01,11.565574
ZMB,Zambia,2023-02-01,11.64356
ZMB,Zambia,2023-03-01,11.844413
ZMB,Zambia,2023-04-01,11.592337
ZMB,Zambia,2023-05-01,11.561401
ZMB,Zambia,2023-06-01,11.247554
ZMB,Zambia,2023-07-01,12.096236
ZMB,Zambia,2023-08-01,12.600721
ZMB,Zambia,2023-09-01,13.354005
ZMB,Zambia,2023-10-01,13.588121
ZMB,Zambia,2023-11-01,13.655106
ZMB,Zambia,2023-12-01,14.233586
ZMB,Zambia,2024-01-01,13.748684
ZMB,Zambia,2024-02-01,14.213244
ZMB,Zambia,2024-03-01,15.573926
ZMB,Zambia,2024-04-01,15.722293
ZMB,Zambia,2024-05-01,16.167064
ZMB,Zambia,2024-06-01,16.823641
ZMB,Zambia,2024-07-01,17.390109
ZMB,Zambia,2024-08-01,17.560599
ZMB,Zambia,2024-09-01,17.911966
ZMB,Zambia,2024-10-01,18.170792
ZMB,Zambia,2024-11-01,18.157537
ZMB,Zambia,2024-12-01,18.617408
ZMB,Zambia,2025-01-01,19.19392
ZMB,Zambia,2025-02-01,20.6
ZMB,Zambia,2025-03-01,18.899531
ZMB,Zambia,2025-04-01,17.7
ZMB,Zambia,2025-05-01,17.9
ZMB,Zambia,2025-06-01,16.7
ZWE,Zimbabwe,2001-01-01,1.882258
ZWE,Zimbabwe,2001-02-01,1.87931
ZWE,Zimbabwe,2001-03-01,1.876372
ZWE,Zimbabwe,2001-04-01,1.873442
ZWE,Zimbabwe,2001-05-01,1.870522
ZWE,Zimbabwe,2001-06-01,1.867611
ZWE,Zimbabwe,2001-07-01,1.864709
ZWE,Zimbabwe,2001-08-01,1.861816
ZWE,Zimbabwe,2001-09-01,1.858931
ZWE,Zimbabwe,2001-10-01,1.856056
ZWE,Zimbabwe,2001-11-01,1.85319
ZWE,Zimbabwe,2001-12-01,1.850332
ZWE,Zimbabwe,2002-01-01,1.847484
ZWE,Zimbabwe,2002-02-01,1.844644
ZWE,Zimbabwe,2002-03-01,1.841812
ZWE,Zimbabwe,2002-04-01,1.83899
ZWE,Zimbabwe,2002-05-01,1.836176
ZWE,Zimbabwe,2002-06-01,1.833371
ZWE,Zimbabwe,2002-07-01,1.830574
ZWE,Zimbabwe,2002-08-01,1.827786
ZWE,Zimbabwe,2002-09-01,1.825006
ZWE,Zimbabwe,2002-10-01,1.822235
ZWE,Zimbabwe,2002-11-01,1.819472
ZWE,Zimbabwe,2002-12-01,1.816717
ZWE,Zimbabwe,2003-01-01,1.813971
ZWE,Zimbabwe,2003-02-01,1.811233
ZWE,Zimbabwe,2003-03-01,1.808503
ZWE,Zimbabwe,2003-04-01,1.805782
ZWE,Zimbabwe,2003-05-01,1.803068
ZWE,Zimbabwe,2003-06-01,1.800363
ZWE,Zimbabwe,2003-07-01,1.797666
ZWE,Zimbabwe,2003-08-01,1.794977
ZWE,Zimbabwe,2003-09-01,1.792296
ZWE,Zimbabwe,2003-10-01,1.789623
ZWE,Zimbabwe,2003-11-01,1.786958
ZWE,Zimbabwe,2003-12-01,1.784301
ZWE,Zimbabwe,2004-01-01,1.781652
ZWE,Zimbabwe,2004-02-01,1.779011
ZWE,Zimbabwe,2004-03-01,1.776377
ZWE,Zimbabwe,2004-04-01,1.773752
ZWE,Zimbabwe,2004-05-01,1.771134
ZWE,Zimbabwe,2004-06-01,1.768523
ZWE,Zimbabwe,2004-07-01,1.765921
ZWE,Zimbabwe,2004-08-01,1.763326
ZWE,Zimbabwe,2004-09-01,1.760739
ZWE,Zimbabwe,2004-10-01,1.758159
ZWE,Zimbabwe,2004-11-01,1.755587
ZWE,Zimbabwe,2004-12-01,1.753022
ZWE,Zimbabwe,2005-01-01,1.750465
ZWE,Zimbabwe,2005-02-01,1.747915
ZWE,Zimbabwe,2005-03-01,1.745373
ZWE,Zimbabwe,2005-04-01,1.742838
ZWE,Zimbabwe,2005-05-01,1.74031
ZWE,Zimbabwe,2005-06-01,1.73779
ZWE,Zimbabwe,2005-07-01,1.735277
ZWE,Zimbabwe,2005-08-01,1.732772
ZWE,Zimbabwe,2005-09-01,1.730273
ZWE,Zimbabwe,2005-10-01,1.727782
ZWE,Zimbabwe,2005-11-01,1.725298
ZWE,Zimbabwe,2005-12-01,1.722821
ZWE,Zimbabwe,2006-01-01,1.720351
ZWE,Zimbabwe,2006-02-01,1.717888
ZWE,Zimbabwe,2006-03-01,1.715432
ZWE,Zimbabwe,2006-04-01,1.712984
ZWE,Zimbabwe,2006-05-01,1.710542
ZWE,Zimbabwe,2006-06-01,1.708107
ZWE,Zimbabwe,2006-07-01,1.705679
ZWE,Zimbabwe,2006-08-01,1.703258
ZWE,Zimbabwe,2006-09-01,1.700844
ZWE,Zimbabwe,2006-10-01,1.698437
ZWE,Zimbabwe,2006-11-01,1.696036
ZWE,Zimbabwe,2006-12-01,1.693642
ZWE,Zimbabwe,2007-01-01,1.691255
ZWE,Zimbabwe,2007-02-01,1.688875
ZWE,Zimbabwe,2007-03-01,1.686501
ZWE,Zimbabwe,2007-04-01,1.684135
ZWE,Zimbabwe,2007-05-01,1.681774
ZWE,Zimbabwe,2007-06-01,1.679421
ZWE,Zimbabwe,2007-07-01,1.677074
ZWE,Zimbabwe,2007-08-01,1.674733
ZWE,Zimbabwe,2007-09-01,1.672399
ZWE,Zimbabwe,2007-10-01,1.670071
ZWE,Zimbabwe,2007-11-01,1.66775
ZWE,Zimbabwe,2007-12-01,1.665436
ZWE,Zimbabwe,2008-01-01,1.663128
ZWE,Zimbabwe,2008-02-01,1.660826
ZWE,Zimbabwe,2008-03-01,1.65853
ZWE,Zimbabwe,2008-04-01,1.656241
ZWE,Zimbabwe,2008-05-01,1.653958
ZWE,Zimbabwe,2008-06-01,1.651682
ZWE,Zimbabwe,2008-07-01,1.649412
ZWE,Zimbabwe,2008-08-01,1.647148
ZWE,Zimbabwe,2008-09-01,1.64489
ZWE,Zimbabwe,2008-10-01,1.642638
ZWE,Zimbabwe,2008-11-01,1.640393
ZWE,Zimbabwe,2008-12-01,1.638153
ZWE,Zimbabwe,2009-01-01,1.63592
ZWE,Zimbabwe,2009-02-01,-2.4193
ZWE,Zimbabwe,2009-03-01,-7.994091
ZWE,Zimbabwe,2009-04-01,-10.836376
ZWE,Zimbabwe,2009-05-01,-11.635691
ZWE,Zimbabwe,2009-06-01,-12.940969
ZWE,Zimbabwe,2009-07-01,-12.889544
ZWE,Zimbabwe,2009-08-01,-13.007176
ZWE,Zimbabwe,2009-09-01,-14.136633
ZWE,Zimbabwe,2009-10-01,-13.915343
ZWE,Zimbabwe,2009-11-01,-13.862884
ZWE,Zimbabwe,2009-12-01,-13.474545
ZWE,Zimbabwe,2010-01-01,-12.080537
ZWE,Zimbabwe,2010-02-01,-6.806283
ZWE,Zimbabwe,2010-03-01,1.109057
ZWE,Zimbabwe,2010-04-01,5.142857
ZWE,Zimbabwe,2010-05-01,6.525912
ZWE,Zimbabwe,2010-06-01,7.392996
ZWE,Zimbabwe,2010-07-01,7.184466
ZWE,Zimbabwe,2010-08-01,7.184466
ZWE,Zimbabwe,2010-09-01,8.447937
ZWE,Zimbabwe,2010-10-01,8.414873
ZWE,Zimbabwe,2010-11-01,9.765625
ZWE,Zimbabwe,2010-12-01,7.378641
ZWE,Zimbabwe,2011-01-01,6.870229
ZWE,Zimbabwe,2011-02-01,5.243446
ZWE,Zimbabwe,2011-03-01,3.473492
ZWE,Zimbabwe,2011-04-01,3.07971
ZWE,Zimbabwe,2011-05-01,2.342342
ZWE,Zimbabwe,2011-06-01,3.07971
ZWE,Zimbabwe,2011-07-01,3.442029
ZWE,Zimbabwe,2011-08-01,3.442029
ZWE,Zimbabwe,2011-09-01,3.985507
ZWE,Zimbabwe,2011-10-01,3.790614
ZWE,Zimbabwe,2011-11-01,3.736655
ZWE,Zimbabwe,2011-12-01,5.786618
ZWE,Zimbabwe,2012-01-01,4.821429
ZWE,Zimbabwe,2012-02-01,4.982206
ZWE,Zimbabwe,2012-03-01,5.123675
ZWE,Zimbabwe,2012-04-01,4.745167
ZWE,Zimbabwe,2012-05-01,4.577465
ZWE,Zimbabwe,2012-06-01,4.745167
ZWE,Zimbabwe,2012-07-01,4.378284
ZWE,Zimbabwe,2012-08-01,4.203152
ZWE,Zimbabwe,2012-09-01,4.878049
ZWE,Zimbabwe,2012-10-01,5.043478
ZWE,Zimbabwe,2012-11-01,3.945111
ZWE,Zimbabwe,2012-12-01,3.760684
ZWE,Zimbabwe,2013-01-01,3.747871
ZWE,Zimbabwe,2013-02-01,4.745763
ZWE,Zimbabwe,2013-03-01,4.201681
ZWE,Zimbabwe,2013-04-01,3.52349
ZWE,Zimbabwe,2013-05-01,3.535354
ZWE,Zimbabwe,2013-06-01,2.852349
ZWE,Zimbabwe,2013-07-01,1.677852
ZWE,Zimbabwe,2013-08-01,1.008403
ZWE,Zimbabwe,2013-09-01,-0.332226
ZWE,Zimbabwe,2013-10-01,-0.662252
ZWE,Zimbabwe,2013-11-01,-1.650165
ZWE,Zimbabwe,2013-12-01,-2.14168
